# IRS Blue-Peakup Filter
# RQExTransmission at 2.0 volts USED IN NOMINAL OPERATIONS
# 
# The first column is wavelength in microns.  They second 
# is "RQExT", which is the product of the detector's 
# responsive quantum efficiency (QE times photoconductive 
# gain) and the filter transmission.  That is, if you 
# multiply incident photons/second at some wavelength by 
# RQExT at that wavelength, then you get electrons/second 
# contributed by the incident light at that wavelength. 
# These data represent the same curve that is provided in 
# the SMART software package, and represent a revised 
# (improved) version of the peak-up filter transmission
# curve shown in Figure 7.39 of the Spitzer Observer's 
# Manual (v5.0).
#
# Retrived from https://irsa.ipac.caltech.edu/data/SPITZER/docs/files/spitzer/bluePUtrans.txt
26.8673	    8.26E-03
27.0072	    3.01E-02
27.1486	    5.58E-02
27.2915	    9.16E-02
27.4359	    1.27E-01
27.5818	    1.52E-01
27.7293	    1.59E-01
27.8784	    1.46E-01
28.0291	    1.20E-01
28.1814	    8.79E-02
28.3354	    5.97E-02
28.4912	    3.79E-02
28.6485	    2.27E-02
28.8077	    1.37E-02
28.9686	    1.01E-02
29.1313	    1.09E-02
29.2960	    1.38E-02
29.4624	    2.27E-02
29.6308	    3.37E-02
29.8010	    4.15E-02
29.9733	    4.01E-02
30.1475	    3.59E-02
30.3239	    2.80E-02
30.5022	    1.80E-02
30.6828	    9.93E-03
30.8653	    5.86E-03
31.0502	    3.67E-03
31.2372	    2.51E-03
31.4266	    2.01E-03
31.6182	    1.79E-03
31.8122	    1.62E-03
32.0085	    1.38E-03
32.2074	    1.15E-03
32.4086	    1.06E-03
32.6125	    1.07E-03
32.8188	    1.06E-03
33.0279	    8.80E-04
33.2396	    7.00E-04
33.4541	    5.65E-04
33.6713	    4.97E-04
33.8914	    3.87E-04
34.1143	    2.34E-04
34.3403	    1.04E-04
34.5692	    2.10E-05
34.8013	    -3.61E-05
35.0363	    -7.67E-05
