#wvn cm-1        wvl um           modulation
3806.34449       2.62719258       0.0161078048      
3806.54449       2.62705454       0.0158901035      
3806.74449       2.62691652       0.0154227992      
3806.94449       2.62677852       0.0158969477      
3807.14449       2.62664052       0.0164628698      
3807.34449       2.62650255       0.0159211838      
3807.54449       2.62636458       0.0159161567      
3807.74449       2.62622664       0.0159375562      
3807.94449       2.6260887        0.0156635678      
3808.14449       2.62595078       0.0161294466      
3808.34449       2.62581288       0.0158291285      
3808.54449       2.62567499       0.0159169191      
3808.74449       2.62553711       0.0162139011      
3808.94449       2.62539925       0.0159753586      
3809.14449       2.6252614        0.0159872838      
3809.34449       2.62512357       0.0157208067      
3809.54449       2.62498575       0.0157352727      
3809.74449       2.62484795       0.0159775008      
3809.94449       2.62471016       0.0158798105      
3810.14449       2.62457238       0.0156923439      
3810.34449       2.62443462       0.0159371722      
3810.54449       2.62429688       0.015931465       
3810.74449       2.62415914       0.0159610909      
3810.94449       2.62402143       0.0160801718      
3811.14449       2.62388372       0.0158095069      
3811.34449       2.62374604       0.0161434524      
3811.54449       2.62360836       0.0158424934      
3811.74449       2.6234707        0.0158127371      
3811.94449       2.62333306       0.0158958005      
3812.14449       2.62319543       0.0160309882      
3812.34449       2.62305781       0.0159984682      
3812.54449       2.62292021       0.0157385992      
3812.74449       2.62278262       0.0162609595      
3812.94449       2.62264505       0.0159980938      
3813.14449       2.62250749       0.0157814241      
3813.34449       2.62236995       0.0157780204      
3813.54449       2.62223242       0.0162473221      
3813.74449       2.62209491       0.0160574596      
3813.94449       2.62195741       0.0160840514      
3814.14449       2.62181992       0.0158831208      
3814.34449       2.62168245       0.0156903116      
3814.54449       2.62154499       0.0161392649      
3814.74449       2.62140755       0.0158485017      
3814.94449       2.62127012       0.0157537527      
3815.14449       2.62113271       0.0157363811      
3815.34449       2.62099531       0.0155407524      
3815.54449       2.62085792       0.0160607328      
3815.74449       2.62072055       0.0162155546      
3815.94449       2.62058319       0.0161229562      
3816.14449       2.62044585       0.0164584095      
3816.34449       2.62030852       0.0164583854      
3816.54449       2.62017121       0.0155641629      
3816.74449       2.62003391       0.0160310253      
3816.94449       2.61989663       0.0160065591      
3817.14449       2.61975936       0.0157302531      
3817.34449       2.6196221        0.0158863797      
3817.54449       2.61948486       0.0158114479      
3817.74449       2.61934763       0.0157616943      
3817.94449       2.61921042       0.0157715571      
3818.14449       2.61907322       0.0158612658      
3818.34449       2.61893604       0.0162258528      
3818.54449       2.61879887       0.0162268989      
3818.74449       2.61866172       0.0163584951      
3818.94449       2.61852458       0.0163217864      
3819.14449       2.61838745       0.0159620219      
3819.34449       2.61825034       0.0156445829      
3819.54449       2.61811324       0.0157804366      
3819.74449       2.61797616       0.0161694382      
3819.94449       2.61783909       0.0163376871      
3820.14449       2.61770203       0.0162516125      
3820.34449       2.61756499       0.0156266005      
3820.54449       2.61742797       0.0157107264      
3820.74449       2.61729096       0.0164159045      
3820.94449       2.61715396       0.0164161344      
3821.14449       2.61701698       0.0160083237      
3821.34449       2.61688001       0.0159972144      
3821.54449       2.61674305       0.0160009332      
3821.74449       2.61660611       0.0160289221      
3821.94449       2.61646919       0.0164601944      
3822.14449       2.61633228       0.0158355223      
3822.34449       2.61619538       0.0159118083      
3822.54449       2.6160585        0.0158552304      
3822.74449       2.61592163       0.0159890192      
3822.94449       2.61578478       0.0157290563      
3823.14449       2.61564794       0.0158960609      
3823.34449       2.61551111       0.0162066545      
3823.54449       2.6153743        0.0162288312      
3823.74449       2.61523751       0.0159114244      
3823.94449       2.61510072       0.015971391       
3824.14449       2.61496396       0.0157991756      
3824.34449       2.6148272        0.0162327733      
3824.54449       2.61469046       0.0161039114      
3824.74449       2.61455374       0.0158019552      
3824.94449       2.61441703       0.0158211486      
3825.14449       2.61428033       0.0159465695      
3825.34449       2.61414365       0.0157132686      
3825.54449       2.61400698       0.0161465775      
3825.74449       2.61387033       0.0161860502      
3825.94449       2.61373369       0.0160623222      
3826.14449       2.61359706       0.0160620543      
3826.34449       2.61346045       0.015821158       
3826.54449       2.61332386       0.015849913       
3826.74449       2.61318727       0.0159061386      
3826.94449       2.61305071       0.0164143613      
3827.14449       2.61291415       0.0159618586      
3827.34449       2.61277761       0.015927442       
3827.54449       2.61264109       0.0162170898      
3827.74449       2.61250458       0.016219131       
3827.94449       2.61236808       0.0157007036      
3828.14449       2.6122316        0.0162412559      
3828.34449       2.61209513       0.0155341291      
3828.54449       2.61195868       0.0159724382      
3828.74449       2.61182224       0.0160326184      
3828.94449       2.61168581       0.0160477984      
3829.14449       2.6115494        0.0157977364      
3829.34449       2.611413         0.0158183046      
3829.54449       2.61127662       0.0158535793      
3829.74449       2.61114025       0.015680674       
3829.94449       2.6110039        0.0160090837      
3830.14449       2.61086756       0.0159154842      
3830.34449       2.61073123       0.0161268158      
3830.54449       2.61059492       0.0159474871      
3830.74449       2.61045863       0.0157128306      
3830.94449       2.61032234       0.0155101682      
3831.14449       2.61018608       0.0157325561      
3831.34449       2.61004982       0.0160532421      
3831.54449       2.60991358       0.0158807643      
3831.74449       2.60977736       0.0164066305      
3831.94449       2.60964114       0.0164339494      
3832.14449       2.60950495       0.0159958592      
3832.34449       2.60936876       0.0157876613      
3832.54449       2.60923259       0.0159286141      
3832.74449       2.60909644       0.0159066462      
3832.94449       2.6089603        0.0159036935      
3833.14449       2.60882417       0.0158835487      
3833.34449       2.60868806       0.016226833       
3833.54449       2.60855196       0.0161960697      
3833.74449       2.60841588       0.0163290946      
3833.94449       2.60827981       0.0159583401      
3834.14449       2.60814375       0.0157574046      
3834.34449       2.60800771       0.0159757343      
3834.54449       2.60787169       0.0161020703      
3834.74449       2.60773567       0.016275631       
3834.94449       2.60759967       0.0156469965      
3835.14449       2.60746369       0.0164512818      
3835.34449       2.60732772       0.0159219428      
3835.54449       2.60719176       0.0158310777      
3835.74449       2.60705582       0.0155630931      
3835.94449       2.60691989       0.016356688       
3836.14449       2.60678398       0.015622283       
3836.34449       2.60664808       0.0157029981      
3836.54449       2.6065122        0.0156766065      
3836.74449       2.60637632       0.015774907       
3836.94449       2.60624047       0.0157831087      
3837.14449       2.60610462       0.0157123056      
3837.34449       2.6059688        0.0155475381      
3837.54449       2.60583298       0.0159693191      
3837.74449       2.60569718       0.0155953185      
3837.94449       2.6055614        0.0164636142      
3838.14449       2.60542562       0.0164636139      
3838.34449       2.60528987       0.015592626       
3838.54449       2.60515412       0.0157102665      
3838.74449       2.60501839       0.0156651499      
3838.94449       2.60488268       0.0157992516      
3839.14449       2.60474698       0.0156942631      
3839.34449       2.60461129       0.0157737608      
3839.54449       2.60447562       0.0163412754      
3839.74449       2.60433996       0.0158183756      
3839.94449       2.60420431       0.0163459659      
3840.14449       2.60406868       0.0163775551      
3840.34449       2.60393307       0.0162829835      
3840.54449       2.60379746       0.0158300621      
3840.74449       2.60366188       0.0155732201      
3840.94449       2.6035263        0.0155424945      
3841.14449       2.60339074       0.0164515831      
3841.34449       2.6032552        0.015871019       
3841.54449       2.60311966       0.0157912392      
3841.74449       2.60298415       0.0163779256      
3841.94449       2.60284864       0.015508412       
3842.14449       2.60271315       0.0158186382      
3842.34449       2.60257768       0.0158104309      
3842.54449       2.60244222       0.0159213575      
3842.74449       2.60230677       0.0157089452      
3842.94449       2.60217134       0.0155872497      
3843.14449       2.60203592       0.0159594382      
3843.34449       2.60190051       0.0158191143      
3843.54449       2.60176512       0.0162912236      
3843.74449       2.60162975       0.0164132235      
3843.94449       2.60149438       0.0163981757      
3844.14449       2.60135903       0.015949916       
3844.34449       2.6012237        0.0161211113      
3844.54449       2.60108838       0.0161176129      
3844.74449       2.60095307       0.0158262692      
3844.94449       2.60081778       0.0162425064      
3845.14449       2.6006825        0.015466755       
3845.34449       2.60054724       0.0161945614      
3845.54449       2.60041199       0.0161524714      
3845.74449       2.60027675       0.0161097361      
3845.94449       2.60014153       0.0154218554      
3846.14449       2.60000632       0.0156307821      
3846.34449       2.59987113       0.0160744861      
3846.54449       2.59973595       0.0161305512      
3846.74449       2.59960079       0.0159712193      
3846.94449       2.59946563       0.0159242415      
3847.14449       2.5993305        0.0157861846      
3847.34449       2.59919537       0.0161220847      
3847.54449       2.59906026       0.0161336467      
3847.74449       2.59892517       0.0157247924      
3847.94449       2.59879009       0.0157523649      
3848.14449       2.59865502       0.0157342283      
3848.34449       2.59851997       0.0157062942      
3848.54449       2.59838493       0.0159897033      
3848.74449       2.5982499        0.0161496117      
3848.94449       2.59811489       0.0162789664      
3849.14449       2.5979799        0.0162991612      
3849.34449       2.59784491       0.0157042332      
3849.54449       2.59770994       0.0160965686      
3849.74449       2.59757499       0.0163112449      
3849.94449       2.59744005       0.0162078306      
3850.14449       2.59730512       0.0159334388      
3850.34449       2.59717021       0.0163747362      
3850.54449       2.59703531       0.0156478346      
3850.74449       2.59690042       0.0156767443      
3850.94449       2.59676555       0.0157945132      
3851.14449       2.5966307        0.0160583308      
3851.34449       2.59649585       0.0158425247      
3851.54449       2.59636103       0.0159175104      
3851.74449       2.59622621       0.0158821663      
3851.94449       2.59609141       0.0157427968      
3852.14449       2.59595662       0.0164711358      
3852.34449       2.59582185       0.0157523852      
3852.54449       2.59568709       0.0156398286      
3852.74449       2.59555235       0.0155350424      
3852.94449       2.59541762       0.0157378404      
3853.14449       2.5952829        0.0161367227      
3853.34449       2.5951482        0.01591415        
3853.54449       2.59501351       0.0163660084      
3853.74449       2.59487883       0.0163661842      
3853.94449       2.59474417       0.0159263958      
3854.14449       2.59460952       0.0164698907      
3854.34449       2.59447489       0.0164271406      
3854.54449       2.59434027       0.0164702457      
3854.74449       2.59420567       0.0157738091      
3854.94449       2.59407108       0.0157788307      
3855.14449       2.5939365        0.0160621368      
3855.34449       2.59380194       0.0160114402      
3855.54449       2.59366739       0.0158773108      
3855.74449       2.59353285       0.0157776922      
3855.94449       2.59339833       0.0160200484      
3856.14449       2.59326382       0.0160850584      
3856.34449       2.59312933       0.0161985946      
3856.54449       2.59299485       0.016218014       
3856.74449       2.59286038       0.0161651859      
3856.94449       2.59272593       0.0160990107      
3857.14449       2.5925915        0.0164018272      
3857.34449       2.59245707       0.0164016753      
3857.54449       2.59232266       0.0163907312      
3857.74449       2.59218827       0.0159024586      
3857.94449       2.59205388       0.0158479817      
3858.14449       2.59191952       0.015736586       
3858.34449       2.59178516       0.0161876593      
3858.54449       2.59165082       0.0156430879      
3858.74449       2.5915165        0.0156908913      
3858.94449       2.59138218       0.0157770139      
3859.14449       2.59124789       0.0160596539      
3859.34449       2.5911136        0.0160407379      
3859.54449       2.59097933       0.016215342       
3859.74449       2.59084507       0.0158919854      
3859.94449       2.59071083       0.0156823292      
3860.14449       2.5905766        0.0155804324      
3860.34449       2.59044239       0.0159164257      
3860.54449       2.59030819       0.0162470257      
3860.74449       2.590174         0.0155464236      
3860.94449       2.59003983       0.0157333043      
3861.14449       2.58990567       0.0158718452      
3861.34449       2.58977152       0.0157934642      
3861.54449       2.58963739       0.0162203918      
3861.74449       2.58950327       0.0161808029      
3861.94449       2.58936917       0.0164603272      
3862.14449       2.58923508       0.016041439       
3862.34449       2.589101         0.0160514491      
3862.54449       2.58896694       0.016175615       
3862.74449       2.58883289       0.016109863       
3862.94449       2.58869886       0.015951413       
3863.14449       2.58856484       0.0158678433      
3863.34449       2.58843083       0.0160951686      
3863.54449       2.58829684       0.0161730588      
3863.74449       2.58816286       0.0161799428      
3863.94449       2.5880289        0.01613003        
3864.14449       2.58789495       0.0155222348      
3864.34449       2.58776101       0.0163389367      
3864.54449       2.58762709       0.0163383612      
3864.74449       2.58749318       0.0158120054      
3864.94449       2.58735928       0.015781602       
3865.14449       2.5872254        0.0164581         
3865.34449       2.58709153       0.0164538842      
3865.54449       2.58695768       0.0157634582      
3865.74449       2.58682384       0.0157188637      
3865.94449       2.58669001       0.0162700337      
3866.14449       2.5865562        0.016244697       
3866.34449       2.5864224        0.0162531624      
3866.54449       2.58628862       0.015730846       
3866.74449       2.58615485       0.0159338201      
3866.94449       2.58602109       0.0160856831      
3867.14449       2.58588735       0.0156996859      
3867.34449       2.58575362       0.0156856748      
3867.54449       2.5856199        0.0159038981      
3867.74449       2.5854862        0.016008297       
3867.94449       2.58535251       0.0161743227      
3868.14449       2.58521884       0.0154116447      
3868.34449       2.58508518       0.0161823851      
3868.54449       2.58495153       0.0162245948      
3868.74449       2.5848179        0.0161571939      
3868.94449       2.58468428       0.0156634317      
3869.14449       2.58455067       0.0158957877      
3869.34449       2.58441708       0.0164547719      
3869.54449       2.58428351       0.0157093903      
3869.74449       2.58414994       0.0157459871      
3869.94449       2.58401639       0.0161945444      
3870.14449       2.58388286       0.0164648126      
3870.34449       2.58374933       0.0164643754      
3870.54449       2.58361583       0.0156250638      
3870.74449       2.58348233       0.0158188754      
3870.94449       2.58334885       0.0160059373      
3871.14449       2.58321538       0.0161484378      
3871.34449       2.58308193       0.0159661709      
3871.54449       2.58294849       0.0164295635      
3871.74449       2.58281507       0.0162338977      
3871.94449       2.58268165       0.0162390474      
3872.14449       2.58254826       0.0158270533      
3872.34449       2.58241487       0.0158427414      
3872.54449       2.5822815        0.0157333643      
3872.74449       2.58214814       0.0160818322      
3872.94449       2.5820148        0.0161149937      
3873.14449       2.58188147       0.0159766114      
3873.34449       2.58174816       0.0158262602      
3873.54449       2.58161486       0.0157118768      
3873.74449       2.58148157       0.016312227       
3873.94449       2.58134829       0.0164097966      
3874.14449       2.58121503       0.0162896434      
3874.34449       2.58108179       0.0160018467      
3874.54449       2.58094855       0.0164500677      
3874.74449       2.58081534       0.0159811554      
3874.94449       2.58068213       0.0157166754      
3875.14449       2.58054894       0.0158169231      
3875.34449       2.58041576       0.0158039901      
3875.54449       2.5802826        0.0156451828      
3875.74449       2.58014945       0.0156337236      
3875.94449       2.58001631       0.0155057486      
3876.14449       2.57988319       0.0155591726      
3876.34449       2.57975008       0.0158565604      
3876.54449       2.57961698       0.0158761078      
3876.74449       2.5794839        0.016180576       
3876.94449       2.57935083       0.0158927608      
3877.14449       2.57921778       0.0159775164      
3877.34449       2.57908474       0.0155979144      
3877.54449       2.57895171       0.0162739106      
3877.74449       2.5788187        0.0161041727      
3877.94449       2.5786857        0.0158562299      
3878.14449       2.57855271       0.015820573       
3878.34449       2.57841974       0.0158615931      
3878.54449       2.57828678       0.0161879157      
3878.74449       2.57815384       0.0159282525      
3878.94449       2.57802091       0.0160276737      
3879.14449       2.57788799       0.0159698185      
3879.34449       2.57775509       0.0158640132      
3879.54449       2.5776222        0.016266663       
3879.74449       2.57748932       0.0162763246      
3879.94449       2.57735646       0.0163750576      
3880.14449       2.57722361       0.0163669057      
3880.34449       2.57709078       0.0164456754      
3880.54449       2.57695796       0.0164379726      
3880.74449       2.57682515       0.0157212739      
3880.94449       2.57669236       0.0162566448      
3881.14449       2.57655958       0.0164526435      
3881.34449       2.57642681       0.0163564124      
3881.54449       2.57629406       0.0157859767      
3881.74449       2.57616132       0.0160378333      
3881.94449       2.57602859       0.0161108121      
3882.14449       2.57589588       0.0162045865      
3882.34449       2.57576318       0.0157781211      
3882.54449       2.5756305        0.0158018999      
3882.74449       2.57549783       0.015799304       
3882.94449       2.57536517       0.0160127034      
3883.14449       2.57523253       0.0160633453      
3883.34449       2.5750999        0.0164186568      
3883.54449       2.57496728       0.0157968126      
3883.74449       2.57483468       0.0160049362      
3883.94449       2.57470209       0.0159360918      
3884.14449       2.57456952       0.0163922364      
3884.34449       2.57443695       0.0157653384      
3884.54449       2.57430441       0.0156057846      
3884.74449       2.57417187       0.0162543464      
3884.94449       2.57403935       0.0162393483      
3885.14449       2.57390685       0.0160012597      
3885.34449       2.57377435       0.0163444614      
3885.54449       2.57364187       0.0159083838      
3885.74449       2.57350941       0.0164713698      
3885.94449       2.57337696       0.0157624786      
3886.14449       2.57324452       0.0164227249      
3886.34449       2.57311209       0.0164226783      
3886.54449       2.57297968       0.0159738036      
3886.74449       2.57284728       0.0156353318      
3886.94449       2.5727149        0.0160170572      
3887.14449       2.57258253       0.0160835693      
3887.34449       2.57245017       0.0159188526      
3887.54449       2.57231783       0.0157896527      
3887.74449       2.5721855        0.015733824       
3887.94449       2.57205318       0.01594709        
3888.14449       2.57192088       0.0160958918      
3888.34449       2.57178859       0.0155760734      
3888.54449       2.57165632       0.0158108784      
3888.74449       2.57152406       0.0162433823      
3888.94449       2.57139181       0.0156431362      
3889.14449       2.57125957       0.0155581271      
3889.34449       2.57112735       0.0157533942      
3889.54449       2.57099515       0.0156266944      
3889.74449       2.57086295       0.0159169872      
3889.94449       2.57073077       0.015740822       
3890.14449       2.57059861       0.0155642803      
3890.34449       2.57046645       0.0155714166      
3890.54449       2.57033431       0.0155266084      
3890.74449       2.57020219       0.0157131578      
3890.94449       2.57007008       0.0159071264      
3891.14449       2.56993798       0.016087435       
3891.34449       2.56980589       0.0164598327      
3891.54449       2.56967382       0.0164596793      
3891.74449       2.56954176       0.016163728       
3891.94449       2.56940972       0.016110638       
3892.14449       2.56927769       0.0163254669      
3892.34449       2.56914567       0.0161019761      
3892.54449       2.56901367       0.0159337837      
3892.74449       2.56888168       0.0158604964      
3892.94449       2.5687497        0.0161746843      
3893.14449       2.56861774       0.0160839841      
3893.34449       2.56848579       0.0156507399      
3893.54449       2.56835386       0.015769096       
3893.74449       2.56822193       0.0160579623      
3893.94449       2.56809002       0.0159651896      
3894.14449       2.56795813       0.0164312665      
3894.34449       2.56782625       0.016357476       
3894.54449       2.56769438       0.0159942913      
3894.74449       2.56756253       0.015609899       
3894.94449       2.56743069       0.0160138718      
3895.14449       2.56729886       0.0162813052      
3895.34449       2.56716704       0.0162679274      
3895.54449       2.56703524       0.0157987148      
3895.74449       2.56690346       0.0157753867      
3895.94449       2.56677168       0.0157725544      
3896.14449       2.56663992       0.0159139821      
3896.34449       2.56650818       0.0163437546      
3896.54449       2.56637645       0.0163177983      
3896.74449       2.56624473       0.0161637508      
3896.94449       2.56611302       0.0161400145      
3897.14449       2.56598133       0.0158633508      
3897.34449       2.56584965       0.016161504       
3897.54449       2.56571799       0.0155028871      
3897.74449       2.56558633       0.0162632742      
3897.94449       2.5654547        0.0161994959      
3898.14449       2.56532307       0.0162313194      
3898.34449       2.56519146       0.0163057759      
3898.54449       2.56505986       0.0157785586      
3898.74449       2.56492828       0.0159439778      
3898.94449       2.56479671       0.0159816812      
3899.14449       2.56466515       0.01563457        
3899.34449       2.56453361       0.0164559019      
3899.54449       2.56440208       0.0164684396      
3899.74449       2.56427056       0.0160442442      
3899.94449       2.56413906       0.0155602555      
3900.14449       2.56400757       0.01560727        
3900.34449       2.5638761        0.0159714457      
3900.54449       2.56374463       0.0156886062      
3900.74449       2.56361318       0.0161760844      
3900.94449       2.56348175       0.0160312939      
3901.14449       2.56335033       0.0156067693      
3901.34449       2.56321892       0.0157165353      
3901.54449       2.56308752       0.0156576062      
3901.74449       2.56295614       0.0164183615      
3901.94449       2.56282477       0.0164708965      
3902.14449       2.56269342       0.0156471722      
3902.34449       2.56256208       0.0164571564      
3902.54449       2.56243075       0.0162301964      
3902.74449       2.56229943       0.0154048261      
3902.94449       2.56216813       0.0158353527      
3903.14449       2.56203685       0.0157680164      
3903.34449       2.56190557       0.0159288655      
3903.54449       2.56177431       0.0157000447      
3903.74449       2.56164307       0.0156826897      
3903.94449       2.56151183       0.0157727607      
3904.14449       2.56138061       0.0160188269      
3904.34449       2.5612494        0.0164707203      
3904.54449       2.56111821       0.0164401869      
3904.74449       2.56098703       0.0160689638      
3904.94449       2.56085587       0.0161788588      
3905.14449       2.56072471       0.016211194       
3905.34449       2.56059357       0.0156392618      
3905.54449       2.56046245       0.0163991766      
3905.74449       2.56033133       0.0160157881      
3905.94449       2.56020023       0.0159386684      
3906.14449       2.56006915       0.0164139636      
3906.34449       2.55993808       0.0164414078      
3906.54449       2.55980702       0.0158304717      
3906.74449       2.55967597       0.0158480291      
3906.94449       2.55954494       0.0158287317      
3907.14449       2.55941392       0.0157255221      
3907.34449       2.55928292       0.0161783788      
3907.54449       2.55915192       0.0161708101      
3907.74449       2.55902095       0.016255723       
3907.94449       2.55888998       0.0155753368      
3908.14449       2.55875903       0.0156821033      
3908.34449       2.55862809       0.0157668532      
3908.54449       2.55849717       0.0157810334      
3908.74449       2.55836625       0.0162008991      
3908.94449       2.55823536       0.0159171936      
3909.14449       2.55810447       0.0157591995      
3909.34449       2.5579736        0.0156737757      
3909.54449       2.55784274       0.015827166       
3909.74449       2.5577119        0.0158040645      
3909.94449       2.55758107       0.0160477128      
3910.14449       2.55745025       0.0159145264      
3910.34449       2.55731944       0.0158027495      
3910.54449       2.55718865       0.0159636691      
3910.74449       2.55705788       0.0160765732      
3910.94449       2.55692711       0.0159788947      
3911.14449       2.55679636       0.0157435974      
3911.34449       2.55666562       0.0163072655      
3911.54449       2.5565349        0.0162629821      
3911.74449       2.55640419       0.0160249852      
3911.94449       2.55627349       0.0159631289      
3912.14449       2.55614281       0.0160051551      
3912.34449       2.55601214       0.0163100199      
3912.54449       2.55588148       0.015588492       
3912.74449       2.55575084       0.0161666404      
3912.94449       2.55562021       0.0161026225      
3913.14449       2.55548959       0.0161124953      
3913.34449       2.55535898       0.0160020176      
3913.54449       2.55522839       0.0161724108      
3913.74449       2.55509782       0.0161451619      
3913.94449       2.55496725       0.0161158389      
3914.14449       2.5548367        0.0162218576      
3914.34449       2.55470616       0.0156161007      
3914.54449       2.55457564       0.0159820543      
3914.74449       2.55444513       0.0158239212      
3914.94449       2.55431463       0.0156742616      
3915.14449       2.55418415       0.0160702055      
3915.34449       2.55405368       0.0161370458      
3915.54449       2.55392322       0.0158792447      
3915.74449       2.55379278       0.0162014223      
3915.94449       2.55366235       0.0155698012      
3916.14449       2.55353193       0.0157172704      
3916.34449       2.55340153       0.016395819       
3916.54449       2.55327114       0.0164250801      
3916.74449       2.55314076       0.0162945422      
3916.94449       2.5530104        0.0162979859      
3917.14449       2.55288004       0.0156786744      
3917.34449       2.55274971       0.0164650542      
3917.54449       2.55261938       0.0164662761      
3917.74449       2.55248907       0.015952201       
3917.94449       2.55235878       0.0157457147      
3918.14449       2.55222849       0.0159681894      
3918.34449       2.55209822       0.0158940309      
3918.54449       2.55196796       0.0158469335      
3918.74449       2.55183772       0.0158514938      
3918.94449       2.55170749       0.0158428278      
3919.14449       2.55157727       0.0158742073      
3919.34449       2.55144707       0.0155091858      
3919.54449       2.55131688       0.0157590639      
3919.74449       2.5511867        0.0156466026      
3919.94449       2.55105653       0.0157720584      
3920.14449       2.55092638       0.016451474       
3920.34449       2.55079624       0.0164514729      
3920.54449       2.55066612       0.0157381953      
3920.74449       2.55053601       0.0154737092      
3920.94449       2.55040591       0.0155523506      
3921.14449       2.55027583       0.0160757116      
3921.34449       2.55014575       0.0159295131      
3921.54449       2.5500157        0.0160643566      
3921.74449       2.54988565       0.016116033       
3921.94449       2.54975562       0.015844381       
3922.14449       2.5496256        0.0154179636      
3922.34449       2.5494956        0.0155265212      
3922.54449       2.5493656        0.0159888673      
3922.74449       2.54923562       0.0159840051      
3922.94449       2.54910566       0.0163073468      
3923.14449       2.54897571       0.016218696       
3923.34449       2.54884577       0.0161065746      
3923.54449       2.54871584       0.0163703852      
3923.74449       2.54858593       0.0155673153      
3923.94449       2.54845603       0.0163923499      
3924.14449       2.54832614       0.0160472277      
3924.34449       2.54819627       0.0158187607      
3924.54449       2.54806641       0.0164149705      
3924.74449       2.54793657       0.015805192       
3924.94449       2.54780673       0.0159775         
3925.14449       2.54767691       0.0163724497      
3925.34449       2.54754711       0.0164490845      
3925.54449       2.54741731       0.0158070298      
3925.74449       2.54728753       0.0154409657      
3925.94449       2.54715777       0.0162144935      
3926.14449       2.54702801       0.0163865712      
3926.34449       2.54689827       0.0157682357      
3926.54449       2.54676855       0.0157683903      
3926.74449       2.54663883       0.0158688512      
3926.94449       2.54650913       0.0157060919      
3927.14449       2.54637944       0.0157443209      
3927.34449       2.54624977       0.0161770801      
3927.54449       2.54612011       0.0158920961      
3927.74449       2.54599046       0.0156916326      
3927.94449       2.54586083       0.0157283368      
3928.14449       2.5457312        0.0163919595      
3928.34449       2.5456016        0.0163294093      
3928.54449       2.545472         0.0159280283      
3928.74449       2.54534242       0.0158007925      
3928.94449       2.54521285       0.0159524177      
3929.14449       2.54508329       0.0162879637      
3929.34449       2.54495375       0.015756481       
3929.54449       2.54482422       0.0162901314      
3929.74449       2.54469471       0.0158756132      
3929.94449       2.5445652        0.0160373786      
3930.14449       2.54443571       0.0159218368      
3930.34449       2.54430624       0.0158672438      
3930.54449       2.54417677       0.0156391372      
3930.74449       2.54404732       0.0164473571      
3930.94449       2.54391789       0.0158105117      
3931.14449       2.54378846       0.0157977322      
3931.34449       2.54365905       0.0162790158      
3931.54449       2.54352966       0.0158222215      
3931.74449       2.54340027       0.0157952903      
3931.94449       2.5432709        0.0158203563      
3932.14449       2.54314154       0.016445522       
3932.34449       2.5430122        0.0164435357      
3932.54449       2.54288287       0.0159514902      
3932.74449       2.54275355       0.0164690849      
3932.94449       2.54262424       0.0157186521      
3933.14449       2.54249495       0.0158713331      
3933.34449       2.54236567       0.0155080774      
3933.54449       2.5422364        0.0154822113      
3933.74449       2.54210715       0.0155150426      
3933.94449       2.54197791       0.0156865552      
3934.14449       2.54184869       0.0163802088      
3934.34449       2.54171947       0.0163899631      
3934.54449       2.54159027       0.0160743505      
3934.74449       2.54146108       0.0158357893      
3934.94449       2.54133191       0.0155359779      
3935.14449       2.54120275       0.0158206335      
3935.34449       2.5410736        0.016129125       
3935.54449       2.54094447       0.0157411022      
3935.74449       2.54081535       0.0159613715      
3935.94449       2.54068624       0.0161012792      
3936.14449       2.54055714       0.0159648951      
3936.34449       2.54042806       0.0158132876      
3936.54449       2.54029899       0.0157320942      
3936.74449       2.54016994       0.0156835331      
3936.94449       2.54004089       0.0156554271      
3937.14449       2.53991186       0.0157956663      
3937.34449       2.53978285       0.0156857065      
3937.54449       2.53965384       0.0160005488      
3937.74449       2.53952485       0.0159748053      
3937.94449       2.53939588       0.0157227144      
3938.14449       2.53926691       0.0163607816      
3938.34449       2.53913796       0.01637915        
3938.54449       2.53900902       0.0163786058      
3938.74449       2.5388801        0.0157519403      
3938.94449       2.53875119       0.0157391521      
3939.14449       2.53862229       0.0162264771      
3939.34449       2.5384934        0.0160347103      
3939.54449       2.53836453       0.0161250998      
3939.74449       2.53823567       0.0155978356      
3939.94449       2.53810683       0.0160911804      
3940.14449       2.53797799       0.0159962414      
3940.34449       2.53784917       0.0162300963      
3940.54449       2.53772036       0.0162466438      
3940.74449       2.53759157       0.0163457654      
3940.94449       2.53746279       0.0158599184      
3941.14449       2.53733402       0.0158136878      
3941.34449       2.53720527       0.0161763483      
3941.54449       2.53707653       0.0160849683      
3941.74449       2.5369478        0.0162605996      
3941.94449       2.53681908       0.0160286702      
3942.14449       2.53669038       0.0157379696      
3942.34449       2.53656169       0.015669552       
3942.54449       2.53643301       0.0160151912      
3942.74449       2.53630435       0.0164643285      
3942.94449       2.5361757        0.0164286811      
3943.14449       2.53604706       0.0164305046      
3943.34449       2.53591844       0.015772103       
3943.54449       2.53578983       0.0157315486      
3943.74449       2.53566123       0.0158348624      
3943.94449       2.53553264       0.0159582289      
3944.14449       2.53540407       0.016046391       
3944.34449       2.53527551       0.0157065095      
3944.54449       2.53514697       0.0164422328      
3944.74449       2.53501843       0.0158247955      
3944.94449       2.53488991       0.0155339294      
3945.14449       2.53476141       0.0159978891      
3945.34449       2.53463291       0.0158880064      
3945.54449       2.53450443       0.0157987868      
3945.74449       2.53437597       0.0156879843      
3945.94449       2.53424751       0.0155737049      
3946.14449       2.53411907       0.0156098332      
3946.34449       2.53399064       0.0156930657      
3946.54449       2.53386222       0.0161237433      
